Bin ID	Method	Tax	Tax 16S	Length	GC perc	Num contigs	Disparity	Completeness	Contamination	Strain het	Coverage 100	TPM 100	Coverage 102	TPM 102	Coverage 104	TPM 104	Coverage 106	TPM 106	Coverage 108	TPM 108	Coverage 110	TPM 110	Coverage 11	TPM 11	Coverage 123	TPM 123	Coverage 124	TPM 124	Coverage 125	TPM 125	Coverage 126	TPM 126	Coverage 127	TPM 127	Coverage 128	TPM 128	Coverage 129	TPM 129	Coverage 130	TPM 130	Coverage 131	TPM 131	Coverage 132	TPM 132	Coverage 133	TPM 133	Coverage 134	TPM 134	Coverage 13	TPM 13	Coverage 15	TPM 15	Coverage 17	TPM 17	Coverage 19	TPM 19	Coverage 1	TPM 1	Coverage 21	TPM 21	Coverage 23	TPM 23	Coverage 25	TPM 25	Coverage 27	TPM 27	Coverage 29	TPM 29	Coverage 31	TPM 31	Coverage 44	TPM 44	Coverage 45	TPM 45	Coverage 46	TPM 46	Coverage 47	TPM 47	Coverage 48	TPM 48	Coverage 49	TPM 49	Coverage 4	TPM 4	Coverage 50	TPM 50	Coverage 51	TPM 51	Coverage 52	TPM 52	Coverage 53	TPM 53	Coverage 54	TPM 54	Coverage 55	TPM 55	Coverage 80	TPM 80	Coverage 83	TPM 83	Coverage 88	TPM 88	Coverage 90	TPM 90	Coverage 92	TPM 92	Coverage 94	TPM 94	Coverage 96	TPM 96	Coverage 98	TPM 98	Coverage 9	TPM 9
MAG_157	DAS	k_Bacteria;n_FCB group;n_Bacteroidetes/Chlorobi group;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;n_unclassified Bacteroidales;s_Bacteroidales bacterium		1354028	57.69	65	0.72	75.26	0.09	100.0	0.265	73.555	4.444	1101.616	4.34	1372.307	4.624	1211.884	3.736	1082.322	2.139	658.272	0.983	237.854	75.359	23015.862	130.65	40375.723	62.341	20762.123	77.828	24688.04	74.691	22250.103	77.73	24684.572	3.108	1044.773	114.812	36389.934	70.467	22776.069	39.889	14010.03	118.202	39945.525	78.155	24236.338	0.931	292.049	1.903	486.057	1.635	454.82	1.795	437.477	3.126	3741.472	0.53	131.389	0.517	115.095	0.607	173.489	0.688	178.339	3.061	811.488	0.701	217.684	53.373	15942.579	11.264	3562.701	4.389	1393.224	36.487	10433.496	17.322	5260.064	41.472	12197.589	1.912	2095.219	3.412	1376.625	2.9	1035.053	5.895	1592.038	3.47	1000.829	118.716	37664.967	3.928	1211.281	4.244	4668.044	2.576	3051.399	6.814	1575.733	11.617	3320.082	2.698	855.6	9.494	2267.485	3.387	1131.225	7.073	2269.429	3.403	1052.306
MAG_158	DAS	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria		1434688	38.15	349	0.151	79.04	2.76	20.0	0.057	15.848	0.044	10.901	0.255	80.461	0.093	24.276	0.179	51.855	0.085	26.036	0.353	85.542	0.355	108.369	0.293	90.455	0.923	307.399	0.313	99.201	0.469	139.708	0.335	106.333	0.105	35.219	0.182	57.653	0.615	198.823	0.414	145.491	0.649	219.404	0.583	180.927	0.041	12.808	0.103	26.325	0.066	18.27	0.414	100.859	0.324	387.634	0.021	5.3	0.056	12.384	0.053	15.096	0.051	13.122	0.047	12.57	0.053	16.592	19.638	5869.552	38.481	12175.008	0.321	101.856	1.137	325.116	1.574	478.112	3.338	982.322	0.505	553.747	0.107	43.104	0.079	28.245	0.804	217.096	0.711	205.142	0.246	78.05	0.252	77.746	0.375	413.258	0.748	886.42	0.094	21.834	0.074	21.233	0.106	33.604	0.081	19.263	0.107	35.611	0.117	37.608	0.184	57.019
MAG_159	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Limosilactobacillus	superkingdom:Bacteria;clade:FCB group;clade:Bacteroidetes/Chlorobi group;phylum:Bacteroidetes	1442720	41.03	504	0.02	78.04	0.75	100.0	272.579	75806.627	413.49	102525.218	4.028	1273.664	24.412	6398.184	25.501	7388.594	3.386	1041.908	16.479	3987.568	7.25	2213.845	6.464	1997.125	8.059	2683.425	4.952	1570.756	5.533	1647.834	5.845	1855.698	20.617	6933.132	14.057	4456.297	6.73	2175.116	5.847	2053.235	5.651	1909.347	4.316	1337.904	0.938	294.305	2.031	519.095	1.1	306.202	1.685	410.658	0.808	967.101	2.77	687.37	3.154	702.055	1.157	330.918	1.733	449.37	1.287	341.42	1.459	452.925	2.117	632.449	3.655	1155.968	1.454	461.309	5.838	1669.206	1.294	393.008	6.077	1787.233	0.669	733.499	1.074	433.412	1.796	641.324	1.262	340.74	6.375	1838.331	1.413	448.195	6.115	1885.437	0.902	991.816	0.649	768.735	278.856	64501.672	26.205	7490.602	47.64	15109.753	34.41	8219.352	1.124	375.621	25.654	8231.901	1.051	325.145
MAG_160	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Clostridia		1328019	41.42	65	0.0	80.76	0.0	0.0	0.072	19.938	0.278	68.846	0.693	219.0	0.563	147.619	0.33	95.574	0.636	195.849	1.451	351.186	2.339	714.923	4.465	1380.997	4.53	1509.725	4.9	1555.242	3.044	907.457	5.049	1604.618	0.16	53.987	2.485	788.275	5.91	1911.445	4.59	1613.415	4.062	1373.678	6.222	1930.809	1.339	419.933	2.851	728.699	1.216	338.695	1.54	375.38	0.603	722.164	0.055	13.659	0.112	24.853	1.229	351.522	2.262	586.39	1.362	361.149	1.85	574.576	6.985	2087.792	4.655	1473.285	4.543	1442.846	10.784	3086.01	9.013	2738.753	6.614	1946.498	0.244	268.127	0.146	59.015	0.159	56.807	9.487	2563.573	12.383	3574.071	9.989	3171.318	5.208	1606.973	0.611	672.898	0.31	367.596	0.298	68.992	0.444	126.952	0.304	96.381	0.729	174.146	0.415	138.729	0.636	204.049	1.069	330.733
MAG_161	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Clostridia		1706879	29.78	163	0.052	76.74	1.82	66.67	0.152	42.204	0.23	57.104	0.571	180.634	0.548	143.659	0.412	119.367	0.482	148.416	0.221	53.613	1.69	516.635	2.022	625.301	2.454	818.089	3.83	1215.876	3.51	1046.658	4.43	1408.176	0.175	58.882	1.777	563.711	3.436	1111.484	3.31	1163.629	2.68	906.479	3.339	1036.403	0.235	73.655	0.317	81.035	0.253	70.419	0.211	51.437	0.346	414.116	0.066	16.495	0.135	29.999	0.152	43.422	0.231	59.775	0.32	84.777	0.276	85.798	1.57	469.381	0.834	263.949	1.592	505.838	1.961	561.324	1.467	445.797	0.687	202.379	0.584	640.824	0.163	65.993	0.232	82.89	1.273	344.155	1.25	360.905	1.153	366.045	1.134	349.866	0.388	426.968	0.728	863.619	0.529	122.467	0.42	120.075	0.372	118.065	0.602	143.881	0.486	162.388	0.828	265.814	0.244	75.506
MAG_162	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Clostridia		2160242	62.37	357	0.0	74.95	0.91	100.0	0.387	107.91	0.728	181.114	0.875	277.531	0.982	259.572	0.804	233.495	0.697	214.84	0.98	237.576	5.354	1635.464	3.637	1124.143	8.482	2824.702	6.945	2203.321	8.571	2552.871	7.332	2328.451	3.16	1062.827	6.772	2146.505	5.955	1925.362	6.485	2278.082	6.342	2143.663	6.626	2054.84	1.182	370.797	0.794	203.418	0.89	248.024	1.272	310.499	9.62	11517.947	0.693	172.247	0.587	131.159	0.933	267.04	1.032	267.944	0.966	256.694	1.271	395.196	3.232	966.781	4.35	1376.266	4.02	1276.284	3.875	1108.288	4.983	1513.46	3.339	982.386	2.27	2491.384	2.865	1156.812	3.015	1077.47	3.796	1025.924	2.647	764.115	4.84	1535.91	4.622	1425.042	11.03	12134.803	3.595	4261.743	0.587	136.33	0.661	189.237	0.84	269.437	0.93	222.66	0.737	246.744	0.787	252.9	0.919	284.836
MAG_163	DAS	k_Bacteria;p_Synergistetes;c_Synergistia;o_Synergistales;f_Synergistaceae;g_Cloacibacillus		2306333	55.69	82	0.0	81.04	0.17	50.0	0.147	40.714	0.139	34.516	0.241	76.195	0.252	65.891	0.211	61.004	0.194	59.538	0.39	94.444	1.168	356.945	1.944	601.102	1.535	511.279	0.586	185.808	1.113	331.578	0.849	269.814	0.525	176.599	0.262	83.114	1.656	535.595	2.036	715.428	0.647	218.488	1.328	411.886	0.38	119.286	0.327	83.634	0.237	65.844	0.526	128.151	0.298	356.461	0.186	46.144	0.278	61.757	0.292	83.332	0.365	94.826	0.395	104.57	0.397	123.334	3.942	1177.796	4.013	1269.585	3.661	1162.432	2.954	845.057	1.383	419.975	2.353	692.412	0.206	226.185	0.336	135.638	2.9	1035.609	3.172	856.833	1.819	524.848	2.71	859.987	2.187	674.565	0.349	383.47	0.249	295.258	0.162	37.493	0.239	68.414	0.116	36.649	0.142	34.014	0.156	52.057	0.156	50.242	0.304	93.937
MAG_164	DAS	k_Bacteria;n_FCB group;n_Bacteroidetes/Chlorobi group;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales		1928040	49.82	94	0.0	88.45	0.47	50.0	3.398	945.06	4.714	1168.714	5.382	1702.266	3.504	918.627	5.234	1516.62	7.588	2335.514	1.851	447.956	1.323	404.095	1.472	454.888	1.589	529.45	1.825	578.95	1.607	478.989	2.198	698.494	5.459	1835.709	2.081	659.76	2.132	689.396	1.89	663.984	1.839	621.541	2.584	801.506	2.846	892.904	3.156	806.669	2.095	583.258	2.493	607.813	1.366	1635.14	1.109	275.317	3.081	685.975	1.565	447.604	2.291	594.198	2.344	621.799	1.788	555.161	2.448	731.341	1.9	601.046	2.36	749.138	2.657	760.154	3.02	917.388	2.639	776.341	1.518	1664.792	2.807	1132.911	3.145	1123.135	2.463	665.494	3.036	875.985	2.584	820.133	2.177	671.436	1.603	1763.93	1.231	1458.436	3.242	750.041	6.619	1892.223	1.895	601.118	3.089	738.056	5.96	1991.562	4.295	1378.307	1.56	482.86
MAG_165	DAS	k_Bacteria;n_FCB group;n_Bacteroidetes/Chlorobi group;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Prevotellaceae;g_Prevotella		2029226	51.97	172	0.046	76.56	0.97	33.33	0.835	232.191	1.102	273.221	1.115	352.337	0.481	126.051	1.09	315.77	1.276	392.814	3.604	872.004	0.761	232.488	0.762	235.45	0.743	247.598	0.871	276.338	0.814	242.668	0.787	250.065	1.587	533.589	1.085	343.914	0.792	256.081	0.697	244.864	0.78	263.792	0.775	240.568	3.398	1065.569	2.671	682.399	2.991	832.297	2.907	708.255	2.16	2586.166	17.168	4260.467	8.833	1965.852	2.636	753.395	3.753	972.725	2.344	621.4	2.238	694.798	1.229	367.237	1.355	428.633	1.125	357.096	0.836	239.008	1.247	378.785	0.924	271.723	3.809	4176.333	4.539	1831.702	4.078	1456.159	1.64	442.955	1.623	468.126	0.963	305.723	1.076	331.85	2.149	2364.587	3.332	3948.525	0.552	127.787	1.058	302.287	0.432	137.039	1.211	289.278	1.48	494.414	1.107	355.119	2.153	666.045
MAG_166	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Negativicutes;o_Acidaminococcales;f_Acidaminococcaceae;g_Acidaminococcus;s_Acidaminococcus timonensis		1698422	55.9	354	0.33	78.98	3.74	37.5	2.629	731.167	3.088	765.316	14.625	4622.88	6.67	1748.43	17.689	5125.278	14.654	4508.622	17.155	4149.708	1.376	420.244	1.719	531.107	2.22	739.204	3.016	956.517	1.978	589.178	1.937	615.214	1.743	585.683	1.357	430.184	2.213	715.145	1.387	487.11	2.275	768.896	2.016	624.954	15.361	4816.504	12.029	3073.025	12.362	3439.286	29.033	7074.183	0.951	1137.877	11.844	2938.315	6.12	1361.793	13.105	3744.808	13.156	3408.964	12.793	3390.795	16.206	5029.792	1.088	324.911	0.768	243.012	1.489	472.42	0.97	277.401	0.976	296.458	1.039	305.585	0.444	486.776	2.687	1084.197	1.329	474.293	1.839	496.724	1.243	358.41	0.989	313.699	0.886	273.228	1.037	1140.827	0.601	712.155	7.467	1727.09	21.904	6259.154	6.32	2004.147	11.141	2662.293	18.781	6272.527	13.995	4490.961	6.549	2025.628
MAG_167	DAS	k_Bacteria;n_FCB group;n_Bacteroidetes/Chlorobi group;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;n_unclassified Bacteroidales;s_Bacteroidales bacterium		1483051	56.34	129	0.059	85.27	0.56	50.0	14.04	3905.363	26.851	6657.352	20.324	6426.067	41.433	10860.51	22.547	6533.396	11.524	3546.033	25.164	6088.79	312.435	95431.732	447.13	138192.473	288.414	96059.064	571.765	181389.49	343.507	102337.964	272.895	86670.626	4.471	1503.86	251.491	79720.572	272.579	88110.964	288.786	101434.957	264.046	89241.109	422.729	131102.128	7.223	2265.568	23.151	5916.081	22.633	6299.916	15.132	3688.196	1.61	1926.982	6.074	1507.688	6.356	1414.809	11.14	3184.446	7.423	1924.245	12.927	3427.662	10.937	3395.924	1040.786	310904.809	838.241	265124.729	336.586	106827.732	453.833	129788.198	1001.385	304103.373	398.555	117232.577	1.147	1256.868	4.607	1859.398	5.602	2000.854	824.967	222811.854	330.594	95366.491	533.438	169261.082	286.19	88253.047	1.988	2187.04	1.472	1744.299	54.982	12717.606	18.57	5308.805	30.763	9758.094	81.769	19530.069	7.604	2540.739	19.47	6248.186	25.268	7817.052
MAG_168	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Clostridia;o_Eubacteriales		2344411	54.88	101	0.0	87.45	0.0	0.0	0.799	222.074	1.927	477.705	8.835	2793.131	2.407	631.049	8.984	2602.791	5.37	1652.319	44.556	10780.095	2.544	777.437	3.353	1036.879	2.912	970.196	5.614	1781.781	4.566	1360.619	3.303	1049.268	0.883	296.85	2.124	673.36	1.948	629.949	2.932	1030.261	3.67	1240.762	2.728	846.434	23.547	7385.379	22.919	5855.532	22.982	6396.021	42.25	10296.592	1.789	2142.127	3.555	881.914	3.781	841.307	14.346	4100.453	27.345	7087.866	46.818	12413.137	43.175	13404.772	3.254	972.249	2.85	901.724	2.448	777.294	2.594	742.095	2.405	730.457	3.792	1115.676	0.597	654.597	1.722	694.841	1.576	562.639	1.57	424.128	2.95	851.155	4.208	1335.736	2.459	758.627	1.857	2043.602	0.771	913.261	4.221	976.335	12.305	3517.305	1.02	323.27	6.717	1604.535	11.24	3754.999	6.302	2022.402	34.51	10677.261
MAG_169	DAS	k_Bacteria;n_FCB group;n_Bacteroidetes/Chlorobi group;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;n_unclassified Bacteroidales;s_Bacteroidales bacterium		2163913	45.13	103	0.083	88.48	1.15	71.43	1.44	400.632	1.703	422.362	12.342	3902.802	5.875	1540.309	5.097	1476.998	0.235	72.236	1.275	308.497	69.69	21291.96	6.056	1872.23	116.302	38746.093	179.107	56837.885	261.308	77877.803	105.022	33365.942	87.515	29430.897	57.335	18178.644	300.034	97021.231	344.002	120860.027	364.015	123059.456	4.476	1388.287	12.002	3765.02	15.914	4067.47	4.106	1143.476	6.77	1650.437	1.071	1282.95	0.1	24.702	0.272	60.564	5.796	1657.815	23.922	6203.106	3.623	961.313	16.32	5069.173	274.314	81978.29	362.512	114701.451	245.358	77904.946	1384.311	396054.367	102.189	31044.341	1530.639	450401.921	1.453	1593.405	1.279	515.918	54.282	19384.867	74.738	20193.093	1594.95	460270.959	103.193	32756.372	1491.236	460050.998	1.19	1308.764	1.322	1566.495	3.474	803.664	0.936	267.716	2.898	919.107	9.113	2176.915	17.599	5880.932	6.651	2134.755	2.786	861.949
MAG_170	DAS	k_Bacteria;n_FCB group;n_Bacteroidetes/Chlorobi group;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales		1991476	56.4	172	0.025	79.31	2.7	53.85	0.949	264.165	0.9	223.335	0.389	123.286	0.276	72.807	0.331	96.416	0.335	103.715	0.57	138.381	2.394	731.417	2.422	748.748	3.069	1022.593	3.916	1242.199	2.234	665.81	2.826	897.708	30.559	10274.011	21.45	6798.977	2.642	854.266	2.704	949.731	2.978	1006.796	3.531	1095.229	0.405	127.177	0.47	120.578	0.48	133.978	0.517	126.332	5.978	7155.609	0.471	117.199	0.515	115.109	0.4	114.482	0.54	140.531	0.476	126.636	0.482	149.847	1.481	442.968	2.143	677.713	0.981	311.769	1.049	300.295	2.144	651.136	0.998	293.683	2.876	3153.962	4.498	1814.679	4.057	1448.588	1.478	399.719	1.188	343.01	1.883	597.567	1.097	338.534	8.288	9118.121	3.712	4398.856	0.306	71.025	0.38	108.794	0.177	56.702	0.522	124.861	0.334	112.147	0.474	152.495	0.349	108.139
MAG_171	DAS	k_Bacteria		2230902	55.8	137	0.0	97.41	0.0	0.0	0.101	28.266	0.115	28.557	0.48	151.845	0.238	62.623	0.283	81.973	0.344	105.822	0.367	88.947	0.773	236.12	0.381	117.793	4.092	1363.61	2.249	714.198	0.761	226.722	3.118	990.969	0.155	52.195	0.281	89.154	6.375	2061.949	2.921	1026.999	10.819	3659.341	8.45	2622.685	0.334	104.955	0.436	111.334	0.331	92.259	0.315	76.767	0.394	471.454	0.126	31.26	0.142	31.677	0.241	68.896	0.812	210.51	0.241	63.975	0.347	107.723	0.899	268.804	4.212	1333.905	4.757	1511.403	7.464	2136.766	2.194	666.754	3.104	913.847	0.254	278.218	0.159	64.203	0.149	53.177	1.451	392.321	2.391	690.22	1.897	602.727	2.89	891.993	0.622	684.25	0.473	560.92	0.106	24.704	0.162	46.175	0.208	66.363	0.187	44.783	0.166	55.608	0.227	72.902	0.197	61.004
MAG_172	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lactobacillus;s_Lactobacillus delbrueckii		1752732	49.98	72	0.038	92.26	0.4	33.33	21.523	5986.734	8.801	2182.518	40.511	12808.603	6.79	1780.397	39.964	11580.393	2.314	712.38	40.012	9682.984	0.562	171.65	2.123	656.431	0.671	223.545	0.487	154.552	0.74	220.53	0.479	152.425	1.583	532.74	0.62	196.825	5.962	1928.071	0.33	116.064	2.383	805.916	0.534	165.825	11.671	3661.112	30.053	7680.964	18.175	5060.222	27.304	6655.864	0.141	169.013	15.5	3847.025	30.563	6803.219	31.03	8872.783	14.994	3887.327	15.648	4149.469	11.433	3550.291	4.527	1352.981	2.531	800.79	1.289	409.285	2.136	611.102	2.494	758.044	3.051	898.01	0.05	54.343	2.986	1205.537	8.793	3140.324	3.524	952.112	1.249	360.323	1.152	365.591	0.902	278.337	0.163	179.459	0.078	91.897	7.855	1817.594	20.629	5897.011	15.299	4853.562	7.82	1868.499	2.944	983.827	2.739	879.55	24.436	7561.758
MAG_173	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes		1913141	47.34	213	0.414	90.82	2.02	50.0	0.333	92.559	0.867	215.025	1.276	403.676	2.428	636.819	0.723	209.51	1.292	397.558	3.695	894.609	38.655	11816.81	12.077	3735.588	10.18	3393.223	29.96	9512.519	35.277	10517.944	16.999	5403.37	0.761	255.862	5.216	1654.218	3.629	1174.255	17.702	6222.567	6.359	2150.779	15.478	4804.188	2.944	923.625	3.21	820.437	2.841	791.07	2.526	615.803	1.314	1573.962	0.424	105.245	0.607	135.039	2.706	774.212	2.406	623.973	1.675	444.355	2.293	712.266	130.501	39015.468	309.669	98018.114	130.285	41383.025	44.317	12683.378	76.89	23368.659	80.903	23815.118	0.513	562.051	0.76	306.973	0.849	303.098	57.809	15625.187	62.326	17993.126	38.434	12204.471	65.331	20162.108	1.382	1520.472	0.789	935.374	2.892	669.281	2.086	596.459	0.916	290.684	4.196	1002.818	3.154	1054.231	1.66	532.873	3.229	999.611
MAG_174	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Negativicutes;o_Selenomonadales;f_Selenomonadaceae		2160999	55.63	158	0.212	83.83	0.0	0.0	4.047	1125.036	3.072	761.297	8.247	2606.718	4.221	1105.928	8.369	2424.204	6.997	2152.52	8.624	2085.919	0.874	266.86	1.152	355.934	1.01	336.281	0.955	302.889	0.882	262.815	1.168	370.994	1.406	472.737	1.021	323.47	2.1	678.65	0.922	323.875	1.325	447.911	1.353	419.842	43.92	13772.314	8.844	2259.36	17.222	4792.389	14.866	3622.594	0.79	946.24	1.67	414.476	2.918	649.239	11.289	3226.559	2.424	628.299	4.308	1141.853	10.573	3282.125	4.94	1475.616	0.849	268.433	3.603	1143.536	1.476	422.072	3.837	1165.248	3.617	1063.87	0.601	659.099	1.073	432.997	1.275	455.36	4.527	1222.697	1.388	400.477	1.321	419.083	1.998	616.167	0.791	869.828	0.701	830.386	4.368	1009.81	6.295	1798.72	4.969	1575.365	3.412	814.668	8.035	2683.33	5.171	1658.688	18.762	5803.541
MAG_175	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Clostridia;o_Eubacteriales		2215900	58.69	154	0.0	95.57	0.0	0.0	2.39	664.66	3.42	847.768	3.832	1211.764	1.233	323.277	2.883	835.203	2.292	705.473	4.716	1140.889	0.979	298.978	1.194	369.057	1.752	583.84	1.271	403.481	1.421	423.501	1.443	458.426	3.754	1262.707	1.768	560.598	1.495	483.414	1.399	491.471	1.323	447.533	1.909	591.944	4.227	1325.27	3.181	812.587	2.623	730.169	7.24	1764.004	2.051	2456.185	5.08	1260.749	5.001	1113.052	3.727	1065.002	3.942	1021.605	5.006	1326.928	4.176	1296.342	1.639	489.865	0.827	261.803	1.211	384.628	0.896	256.372	2.492	757.142	0.79	232.495	0.692	758.406	4.465	1802.422	5.559	1985.57	1.359	367.31	1.437	414.635	1.413	448.484	1.023	315.589	2.151	2366.729	0.925	1096.97	0.942	217.925	2.517	719.52	0.901	285.882	1.246	297.7	2.755	920.333	2.147	688.91	8.174	2528.874
MAG_176	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Clostridia;o_Eubacteriales		2652234	49.21	383	0.079	74.74	1.09	50.0	0.193	53.6	0.301	74.506	0.347	109.622	0.166	43.62	0.294	85.18	0.312	96.088	0.733	177.222	0.597	182.44	0.702	217.032	0.572	190.451	0.478	151.844	0.629	187.429	0.671	213.262	0.593	199.328	0.65	206.207	0.646	208.886	0.587	206.318	0.679	229.726	0.653	202.734	0.617	193.495	0.447	114.151	0.472	131.487	0.831	202.505	1.542	1846.199	0.345	85.595	0.469	104.283	0.499	142.672	0.648	167.853	0.772	204.788	0.641	198.944	1.304	389.721	0.725	229.576	6.946	2206.08	0.994	284.48	6.419	1950.599	1.14	335.684	0.524	574.544	0.546	220.337	0.5	178.374	3.403	919.579	2.488	718.133	10.836	3440.492	4.912	1515.953	1.674	1842.518	0.617	731.303	0.163	37.83	0.3	85.846	0.147	46.597	0.201	48.116	0.296	98.933	0.281	90.344	0.528	163.389
MAG_177	DAS	k_Bacteria		1361123	31.69	87	0.0	79.31	0.0	0.0	7.185	1999.489	16.126	4000.887	8.701	2752.977	2.52	660.795	12.093	3506.067	9.379	2888.35	4.488	1086.849	0.429	131.071	0.642	198.701	0.406	135.46	0.418	132.865	0.457	136.327	0.583	185.183	1.348	453.711	0.334	105.902	0.674	218.128	0.453	159.413	0.448	151.539	0.476	147.706	1.908	598.79	3.784	967.58	3.275	912.143	4.165	1015.806	0.698	836.763	8.027	1993.516	12.002	2673.904	5.005	1431.394	3.41	884.488	5.15	1367.036	3.941	1224.603	0.5	149.648	0.78	246.867	0.479	152.202	0.637	182.325	0.864	262.653	0.424	124.745	2.879	3158.785	2.112	853.053	1.329	474.741	0.474	128.212	0.858	247.73	0.65	206.333	0.475	146.518	0.677	745.73	2.616	3102.147	6.018	1392.733	7.468	2136.329	2.74	869.634	5.416	1294.438	6.427	2148.69	6.652	2135.998	7.905	2447.113
MAG_178	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Clostridia;o_Eubacteriales;f_Oscillospiraceae;g_Pseudoflavonifractor;n_unclassified Pseudoflavonifractor;s_Pseudoflavonifractor sp.		2050333	60.65	187	0.012	88.91	2.45	25.0	1.887	524.639	3.898	966.187	1.902	601.41	0.741	194.133	1.559	451.809	1.229	378.338	1.915	463.489	1.199	366.293	1.223	377.828	1.55	516.356	1.327	421.115	1.254	373.586	1.411	448.351	3.257	1095.009	2.005	635.505	1.418	458.77	1.392	489.016	1.61	544.042	1.551	481.182	1.683	527.826	1.38	352.522	1.594	443.743	2.354	573.852	2.509	3002.502	2.229	553.124	2.96	658.804	2.057	587.731	2.426	628.696	2.471	655.152	1.964	609.611	0.945	282.216	1.129	357.089	1.277	405.549	1.199	343.026	1.186	360.09	1.091	320.994	0.927	1017.703	1.833	739.622	2.468	880.95	1.124	303.701	1.115	321.677	1.376	436.519	1.312	404.403	2.928	3221.237	1.31	1553.368	0.934	216.131	1.485	424.476	0.63	199.974	0.742	177.248	1.139	380.518	1.664	534.341	1.253	387.615
MAG_179	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Clostridia		4190526	55.47	718	0.094	85.93	3.21	12.5	0.253	70.418	1.126	279.088	0.716	226.24	0.777	203.479	0.88	254.873	0.775	238.441	0.66	159.656	32.215	9839.548	11.318	3498.015	17.839	5940.937	10.668	3384.077	25.635	7636.206	18.467	5864.946	2.674	899.023	15.905	5041.316	7.864	2541.422	9.675	3397.692	14.822	5009.035	11.779	3652.309	0.679	212.849	0.529	135.146	0.528	146.851	0.715	174.2	11.589	13870.14	0.45	111.712	0.494	109.828	0.571	163.156	0.651	168.769	0.614	162.848	0.683	212.02	1.88	561.539	2.659	840.869	2.353	746.726	1.926	550.664	2.697	818.877	2.092	615.29	2.243	2458.677	1.422	573.61	1.54	549.696	2.014	543.876	1.281	369.489	2.39	757.984	2.22	684.42	12.703	13972.658	3.37	3991.696	1.933	446.927	1.117	319.136	0.567	179.916	1.039	248.14	1.017	339.835	1.27	407.515	0.599	185.259
MAG_180	DAS	k_Bacteria;n_FCB group;n_Bacteroidetes/Chlorobi group;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Paludibacteraceae		4629682	40.64	417	0.656	96.25	2.12	18.18	69.489	19332.643	56.358	13979.336	20.807	6581.09	18.361	4814.235	22.919	6643.17	57.758	17781.964	4.973	1204.176	0.493	150.785	1.466	453.397	0.848	282.778	0.698	221.717	0.684	203.903	1.005	319.46	14.121	4751.346	0.815	258.459	0.567	183.441	0.735	258.354	0.637	215.567	1.083	336.153	9.094	2853.85	5.164	1320.214	8.001	2228.768	8.898	2170.258	1.206	1443.956	35.674	8857.525	35.619	7932.404	4.968	1420.721	14.137	3666.914	2.959	785.17	4.231	1314.372	0.485	144.879	0.432	136.627	0.311	98.905	0.29	82.996	0.474	144.12	0.375	110.433	0.849	930.982	5.172	2088.253	4.573	1633.711	0.808	218.481	1.255	362.29	0.385	122.256	0.448	138.132	2.163	2381.553	0.869	1030.334	3.521	814.608	34.358	9825.216	26.516	8413.4	26.523	6337.809	93.329	31193.763	61.864	19859.459	4.914	1520.984
